# x1,x1**2,x2,x2**2,y
1.366680537277831853e+01,1.867815690974023255e+02,1.697083850078567879e+00,2.880093594197495221e+00,3.486063455745689765e+01
1.008875608162784943e+01,1.017829992745829202e+02,3.611652763240400521e+00,1.304403568222202026e+01,2.814277194524289882e+01
1.185074098011895494e+01,1.404400617778707669e+02,6.338294701562676714e+00,4.017397972385749938e+01,3.851782754643586770e+01
7.586628664324703841e+00,5.755693449035324250e+01,4.580737350594374035e+00,2.098315467513036481e+01,2.372095354003831247e+01
1.277015754949579218e+01,1.630769238389443672e+02,8.746427323892529415e+00,7.649999093213384072e+01,4.774159163050507004e+01
8.009938379510657569e+00,6.415911284355782129e+01,9.815469524949772762e+00,9.634344199521771657e+01,3.922459158376225474e+01
1.011013902210778959e+01,1.022149110463466570e+02,7.846806769268956927e+00,6.157237647424512517e+01,3.813386808318732335e+01
1.905863303274064791e+01,3.632314930766729617e+02,6.885589732218100334e-01,4.741134596042733129e-01,4.944358015367025416e+01
1.852803093812507385e+01,3.432879304441199224e+02,7.250170487892844129e+00,5.256497210351236049e+01,5.994824377223405776e+01
1.620031157974723257e+01,2.624500952808922989e+02,5.639987756669087027e+00,3.180946189537720059e+01,4.879440041692575392e+01
7.809950844474577991e-01,6.099533219310917520e-01,1.623986351142381324e+00,2.637331668696746068e+00,4.031628791765579756e+00
3.905769472994879976e+00,1.525503517617870308e+01,6.835266978223172529e+00,4.672087466358814112e+01,2.060507302306887567e+01
1.005297324999810016e+01,1.010622711651773642e+02,2.171874311009243996e+00,4.717038022821878229e+00,2.576675115959978868e+01
5.033394593912143833e+00,2.533506113802399540e+01,1.009378865252030799e-01,1.018845693617477337e-02,1.174258627122464205e+01
1.133438713515536200e+01,1.284683317295753682e+02,2.699945707242527249e+00,7.289706822057350877e+00,2.983925209945660839e+01
1.159991332191087565e+01,1.345579890758453985e+02,9.502820368787157079e-01,9.030359496143608444e-01,2.850331767372666647e+01
3.911779352982289737e+00,1.530201770641854075e+01,4.945140788156274780e+00,2.445441741468686203e+01,1.593154196841398829e+01
9.165941615346675064e+00,8.401448569594401761e+01,5.143763636038056752e-01,2.645830434342745230e-01,2.178417976163780168e+01
1.921226458090741218e+01,3.691111103267894578e+02,4.496364242697936664e-01,2.021729140301258831e-01,4.986225509748128815e+01
1.449593038870917105e+01,2.101319978343020125e+02,7.282062634655702027e+00,5.302843621504874250e+01,4.819314725139722810e+01
1.650503927047726194e+01,2.724163213199965980e+02,5.348847476138830714e+00,2.861016932299673954e+01,4.914105630526977819e+01
4.689380265884413035e+00,2.199028727806616956e+01,7.723046842968228631e-01,5.964545253868152042e-01,1.158130601536979576e+01
1.806324787206816040e+01,3.262809236877749299e+02,4.779299534296060692e+00,2.284170403852254339e+01,5.241894826123284190e+01
9.757895749907703475e+00,9.521652946606681667e+01,9.630429142423707845e+00,9.274516546724383659e+01,4.300173621842654370e+01
1.370898001603810989e+01,1.879361330801322651e+02,7.665312338835585493e+00,5.875701325190507163e+01,4.713059905995012855e+01
4.178846516787279697e+00,1.746275821086517865e+01,6.811607516311083188e+00,4.639799695626564358e+01,2.105677347757811901e+01
5.854640781833153618e-01,3.427681868430392242e-01,1.515455646944184886e+00,2.296605817855017939e+00,3.484410849565887869e+00
9.531436978928081061e+00,9.084829088327767010e+01,8.337387945125001920e+00,6.951203774751570563e+01,3.809400799704296503e+01
1.703512708012992150e+01,2.901955546361757570e+02,4.393021441013026163e+00,1.929863738120016592e+01,4.866089318721471813e+01
6.262248645469519204e+00,3.921575809768482657e+01,3.299785772450634092e+00,1.088858614406762726e+01,1.822998198716779328e+01
1.090801806902871540e+01,1.189848581942569439e+02,3.505493719560270893e+00,1.228848621787650330e+01,3.006701289692196610e+01
6.540692356424864684e+00,4.278065650139465248e+01,7.717777640409587470e+00,5.956409170680618104e+01,2.886268025943352811e+01
4.758429111185416005e+00,2.264264760617682981e+01,8.527370884221840974e-02,7.271605419707438504e-03,1.118855027875854447e+01
1.801670100971555044e+01,3.246015152734853473e+02,7.590243120094197771e-01,5.761179062213730440e-01,4.629689989532024441e+01
3.865552562793701519e+00,1.494249661572095356e+01,8.223280446156575607e+00,6.762234129614108724e+01,2.443371799238231645e+01
1.465515310908104851e+01,2.147735126506079268e+02,5.731776886870250998e+00,3.285326628086002643e+01,4.458330604806327102e+01
5.042586999107927070e+00,2.542768364357229061e+01,2.663735387844990754e+00,7.095486216457703499e+00,1.454163631587545069e+01
1.422542566868062863e+01,2.023627354551577184e+02,2.837008614917115867e+00,8.048617881113932171e+00,3.783533335649298124e+01
1.568795394645862551e+01,2.461118990262067712e+02,3.514690929450451584e+00,1.235305232956127952e+01,4.299507378649286693e+01
6.478543027109577856e+00,4.197151975411013325e+01,3.879998670418054463e+00,1.505438968244587095e+01,1.968694260921139261e+01
1.364065206458212565e+01,1.860673887469885983e+02,3.781904790323488363e+00,1.430280384307174835e+01,3.785211417418296520e+01
5.181152117234075760e+00,2.684433726191914715e+01,5.398052271640412236e+00,2.913896832736221398e+01,1.982652446455655237e+01
3.908510848492086076e-01,1.527645705278032617e-01,5.495174066220611664e+00,3.019693801806356959e+01,9.894493438746380320e+00
1.622973317339537402e+01,2.634042388796102614e+02,7.296926364539480403e+00,5.324513436951135503e+01,5.321255944314032860e+01
1.504040963568290046e+01,2.262139220091430332e+02,9.568542673740928706e+00,9.155700889920120744e+01,5.686143238085755769e+01
1.888977980599340256e+01,3.568237811189161448e+02,9.231904562542577963e+00,8.522806185189446637e+01,6.715824892615627562e+01
2.179872270682667867e+00,4.751843116491210495e+00,7.130746453253459016e+00,5.084754498058678251e+01,1.766730038548109505e+01
3.532660351864005399e+00,1.247968916163191899e+01,3.689503989829736597e+00,1.361243969096954487e+01,1.273109379070904446e+01
1.434235820300481024e+01,2.057032388232993583e+02,4.561492181490077513e+00,2.080721092179510734e+01,4.127937281903250977e+01
1.191916733828182196e+00,1.420665500379641788e+00,2.071390981078499394e+00,4.290660596493347967e+00,5.361301532105257728e+00
9.201646091735625532e+00,8.467029079755350551e+01,2.456921438424100934e+00,6.036462954587952900e+00,2.400993207754445180e+01
2.133125473441070952e+00,4.550224285443192684e+00,2.973978270825063941e+00,8.844546755339637301e+00,8.696349920751154983e+00
5.140261289381347076e+00,2.642228612311238933e+01,9.354399514439531771e+00,8.750479027574654367e+01,3.096259316588861665e+01
1.405834848891205802e+01,1.976371622356959392e+02,9.138809330381054252e+00,8.351783597705981776e+01,5.258986191582185654e+01
7.887663022975452520e+00,6.221522796401425381e+01,4.457252461854796621e+00,1.986709950871064478e+01,2.406799179832682256e+01
1.378030861238807958e+01,1.898969054526570801e+02,1.456501086320084459e+00,2.121395414451586081e+00,3.479549918409868070e+01
1.384035581857577668e+01,1.915554491847843508e+02,9.884154770596392581e+00,9.769651552910342218e+01,5.472952763125125131e+01
1.344747826158539006e+01,1.808346715958116135e+02,9.347121297580457622e+00,8.736867655168217084e+01,5.173304913880370748e+01
5.375080041933673058e+00,2.889148545719369565e+01,8.843204031544672716e+00,7.820225754352794922e+01,2.984527462238470719e+01
9.985690173968952976e+00,9.971400825050010042e+01,3.976221130056230013e+00,1.581033447510564294e+01,2.836225234247424609e+01
1.563402483691413991e+00,2.444227326012482049e+00,5.832541397309563003e+00,3.401853915132979012e+01,1.298020737950314718e+01
9.194737126972318819e-01,8.454319083412317193e-01,7.976814983292238814e+00,6.362957727767555838e+01,1.748792738462583429e+01
1.005533322848085120e+01,1.011097263357911373e+02,7.877213077945445008e+00,6.205048587535475235e+01,3.809978889246021083e+01
8.775379819570261475e+00,7.700729097772099863e+01,7.489459195239258626e+00,5.609199903715388302e+01,3.367793685707158602e+01
1.479067137845184021e+01,2.187639598253544477e+02,7.264629332769488634e+00,5.277483934253486808e+01,4.897697329034705405e+01
1.629209044901828207e+01,2.654322111989927180e+02,6.863530611953638783e+00,4.710805246122469470e+01,5.221993494109113954e+01
1.595509568134063016e+01,2.545650782007344333e+02,5.485134425659278001e+00,3.008669966755253711e+01,4.770677581557433200e+01
1.042470370421682091e+01,1.086744473207119057e+02,6.810626352252069360e-01,4.638463130999032624e-01,2.509826399534757257e+01
1.574765091760655622e+01,2.479885094227946070e+02,5.554826137446572609e+00,3.085609341725960775e+01,4.730160703766210872e+01
4.344755546741216889e+00,1.887690076093857172e+01,4.210871260257697202e+00,1.773143677046424571e+01,1.541268044901005574e+01
1.130068261337032709e+01,1.277054275281304001e+02,3.099813362761199897e+00,9.608842883952897651e+00,3.033301103198346382e+01
1.334881066087389456e+01,1.781907460598605439e+02,9.850158799619455507e+00,9.702562837772059368e+01,5.320231365366235821e+01
9.047934434133006576e+00,8.186511752436976508e+01,4.845391062722216091e+00,2.347781455070832735e+01,2.781522331659037306e+01
1.310880181157599189e+01,1.718406849351780181e+02,4.827619009215629475e+00,2.330590529814009670e+01,3.828980133042954037e+01
1.971760570055862871e+01,3.887839745627021557e+02,1.111416661698571007e+00,1.235246995901195799e+00,5.190495787853068776e+01
5.201778908106138744e+00,2.705850380881789263e+01,9.786493032167925321e+00,9.577544586867135479e+01,3.257199428683390607e+01
2.032619331870535451e+00,4.131541348293821692e+00,3.135921446166388904e+00,9.834003316526295890e+00,8.687687496968001355e+00
7.306347000421085092e+00,5.338270649056218531e+01,3.526518717499746991e+00,1.243633426487606108e+01,2.100719117221102650e+01
1.789298759463795463e+01,3.201590050618677310e+02,5.804037218713489210e+00,3.368684803621141555e+01,5.426177278761682743e+01
1.875032257690243398e+00,3.515745967378971493e+00,1.897184113577551345e+00,3.599307560811039419e+00,6.721163737914603864e+00
1.075416207730174278e+01,1.156520019848749286e+02,4.049298644639582889e+00,1.639681951347996147e+01,3.054115082728140251e+01
8.891525585194171022e-01,7.905922723216254333e-01,4.925943694089802705e+00,2.426492127734309179e+01,9.608136150638662443e+00
6.205473004560582595e+00,3.850789521033014751e+01,5.527585248047131472e+00,3.055419867442826742e+01,2.253674480696141558e+01
1.461549136478134869e+01,2.136125878339981625e+02,4.938932556107419103e+00,2.439305479377776464e+01,4.280916625082318205e+01
1.087991416246355314e+01,1.183725321825750001e+02,6.851859382854506464e+00,4.694797700241133498e+01,3.725715900822325466e+01
6.899107579629095710e+00,4.759768539529564180e+01,4.516305973329170165e+00,2.039701964472874351e+01,2.189381129522285718e+01
5.089934184354440561e+00,2.590743000105990390e+01,4.217180360164323183e+00,1.778461019015568922e+01,1.711058836094866109e+01
8.874387826872546015e+00,7.875475930174363270e+01,6.873205355510637382e+00,4.724095185902010741e+01,3.224855543179796769e+01
1.637701461715361972e+01,2.682066077704633358e+02,9.551508719619205223e+00,9.123131882096170386e+01,6.075665288303527234e+01
9.035139242565225715e+00,8.163374113254212716e+01,8.880993208823452889e+00,7.887204037516829658e+01,3.861924787149592220e+01
5.124510796196810603e+00,2.626061090033767087e+01,3.748581970953435150e-01,1.405186679295714058e-01,1.218743650697515690e+01
5.210910086680524245e+00,2.715358393146883031e+01,8.531990861699778605e-01,7.279486806412852617e-01,1.270380517875668858e+01
2.216204766055627218e+00,4.911563565087677219e+00,5.002210358355230202e-01,2.502210846923635934e-01,5.932218223175477867e+00
9.652901563337664470e+00,9.317850859148673237e+01,3.079716286822313798e+00,9.484652407318620249e+00,2.606363867273913826e+01
1.065794856703685944e+01,1.135918676576030464e+02,6.626543109812694787e+00,4.391107358620610057e+01,3.609964808826301663e+01
6.592030415298665957e+00,4.345486499622270316e+01,9.343863491841453150e-01,8.730778495416755547e-01,1.604572216048352473e+01
1.046762687180729046e+01,1.095712123273820850e+02,9.441784506536399224e-01,8.914729466787079115e-01,2.554039916483262118e+01
1.629686268800972471e+01,2.655877334718435350e+02,2.495911215316754195e+00,6.229572794743956976e+00,4.316551105461972782e+01
8.834372528355933341e+00,7.804613796977000106e+01,7.365162810751389344e+00,5.424562322887530286e+01,3.346718296593000019e+01
1.896589659745718137e+01,3.597052337454379085e+02,7.089780164963413789e+00,5.026498278750865012e+01,6.071730485874732608e+01
1.386603380676369213e+01,1.922668935303136095e+02,6.081817695818692471e+00,3.698850648517338868e+01,4.331813834803358532e+01
5.033560596534667475e+00,2.533673227898643887e+01,9.742014840815460541e-01,9.490685315866868033e-01,1.249597374814516826e+01
8.970022261034314326e+00,8.046129936345114686e+01,2.081810994125871339e+00,4.333937015263348513e+00,2.301788433109799570e+01
3.065236354363085614e+00,9.395673908109099415e+00,2.718203180946925368e+00,7.388628532909983448e+00,1.019712997075232686e+01
1.445746059730266264e+00,2.090181669225590788e+00,2.216329353873562891e+00,4.912115804841604927e+00,6.194630441320704506e+00
1.160129531771522693e+01,1.345900530488412414e+02,2.281436769871969528e-01,5.204953734923845748e-02,2.792746633082317587e+01
5.805685052759377740e+00,3.370597893183365557e+01,8.033020330274414533e+00,6.452941562660205932e+01,2.824483738158116708e+01
1.270874279665614104e+01,1.615121434715593409e+02,9.016030823667326999e+00,8.128881181331934158e+01,4.853769145497771831e+01
1.551353537305111097e+01,2.406697797709080646e+02,3.310451823518201220e+00,1.095909127583498410e+01,4.216575019303346039e+01
1.784735458792600227e+01,3.185280657871633139e+02,3.110211432446686963e+00,9.673415154522071902e+00,4.880781426245172128e+01
1.611292065255275929e+01,2.596262119554612582e+02,3.197042880141514942e+00,1.022108317746355333e+01,4.373878040344139606e+01
1.002828206480687356e+01,1.005664411713272131e+02,3.382004253175988850e+00,1.143795276850047848e+01,2.753410140149139096e+01
1.197028229175234948e+01,1.432876581442398845e+02,3.795360173521763691e+00,1.440475884675515239e+01,3.326291502559053725e+01
1.996799263312940553e+01,3.987207297967102022e+02,2.075131129889880022e+00,4.306169206238050329e+00,5.378771348341828684e+01
5.669278569987064031e+00,3.214071950411457124e+01,6.932712418539840549e+00,4.806250147817652874e+01,2.468892430595672849e+01
1.176539248728340681e+01,1.384244603798248363e+02,4.021849686443690786e+00,1.617527490034721538e+01,3.323669477625659141e+01
1.110989220818113665e+01,1.234297048774039354e+02,7.310954569159769711e+00,5.345005671231811561e+01,3.913706442470810742e+01
9.785241904962711956e+00,9.575095913863827946e+01,4.950574087491396824e+00,2.450818379574127803e+01,2.986319072448323553e+01
2.185288610416786792e+00,4.775486310817330882e+00,3.320918428651948862e+00,1.102849920976012932e+01,9.275091540641762222e+00
8.221552074777775942e+00,6.759391851828274866e+01,7.343925206947099937e+00,5.393323744523300434e+01,3.197365304474517345e+01
1.574722595759879340e+01,2.479751253596732283e+02,3.086495845024029627e+00,9.526456601350599129e+00,4.260027756620948480e+01
1.870994978041122181e+01,3.500622207855099077e+02,7.143362797277589493e+00,5.102763205352950848e+01,6.014799351505842395e+01
1.176109104313245446e+01,1.383232625248504348e+02,4.800285939949397118e+00,2.304274510527586628e+01,3.458008782075269494e+01
7.034076742078503308e+00,4.947823561344973342e+01,7.977511279702250491e+00,6.364068621777663992e+01,3.084657557244793935e+01
1.398006414800792285e+01,1.954421935824164791e+02,5.890775401395547561e+00,3.470123482968687512e+01,4.308859729486876233e+01
1.887259136808303595e+00,3.561747049466423398e+00,4.907212598183125607e+00,2.408073548376718165e+01,1.171344490168781327e+01
1.574349404854266510e+01,2.478576048564983125e+02,1.667393677221850057e+00,2.780201674839402948e+00,4.062700375857622959e+01
3.062760467244474150e-01,9.380501679715590180e-02,9.295784691076816486e+00,8.641161302285810564e+01,2.063413673838312334e+01
6.937617078634252366e+00,4.813053072975765900e+01,3.084834029791156063e+00,9.516200991357543160e+00,1.944512772512673138e+01
5.750878915363046850e+00,3.307260829916725697e+01,5.743442077951684155e+00,3.298712690278595971e+01,2.195080625232336047e+01
1.974272899421226768e+01,3.897753481389097487e+02,4.106852622803479846e+00,1.686623846542781990e+01,5.624328497531298154e+01
1.489469176830837682e-01,2.218518428729133324e-02,1.696370976235425099e+00,2.877674489013929193e+00,2.859030656396854830e+00
1.188804623397422944e+01,1.413256432611088655e+02,7.274441140303155251e+00,5.291749390373507111e+01,4.112304375783683241e+01
2.676397764477278507e+00,7.163104993698974354e+00,3.136518000868129263e+00,9.837745169769805287e+00,9.972692944301833506e+00
1.417325308370463510e+01,2.008811029747429586e+02,9.579193783664507578e+00,9.176095354499673817e+01,5.454663549427795033e+01
1.569566957861032108e+01,2.463540435209135069e+02,7.686332970304937007e+00,5.907971453039671417e+01,5.267957882277066517e+01
6.119156030301100557e+00,3.744407052317032480e+01,2.025502774744718515e+00,4.102661490498554109e+00,1.613714127743613957e+01
5.713580322539105083e+00,3.264500010210606717e+01,3.891471046412559254e+00,1.514354690506725909e+01,1.808048622727058685e+01
7.388809631578212134e+00,5.459450777170295765e+01,1.607203420982811215e+00,2.583102836418851300e+00,1.860353543591549652e+01
2.955617171825373202e+00,8.735672866389018409e+00,9.151691862884666406e+00,8.375346395318941006e+01,2.548679290662592223e+01
1.017545459514410311e+01,1.035398762178392502e+02,7.607311154059576808e+00,5.787118299467925198e+01,3.744152057469253947e+01
7.413365540378111795e+00,5.495798863526565015e+01,6.312776300296912169e+00,3.985114461759037141e+01,2.722088269656955362e+01
1.706162763931863680e+01,2.910991377027616522e+02,4.004943471872900673e+00,1.603957221289736523e+01,4.786072510280376946e+01
1.303449459664662058e+01,1.698980493900099589e+02,3.010053938083696590e+00,9.060424710173171192e+00,3.477716306839865013e+01
1.696262937859344433e+01,2.877307954355214292e+02,9.472738206583104059e+00,8.973276913045928893e+01,6.208288201278676866e+01
1.009163152780745598e+01,1.018410268930374514e+02,1.851664991216249723e+00,3.428663239695874054e+00,2.544092985685237451e+01
1.569338938152827545e+01,2.462824702802644197e+02,3.923283626027981086e+00,1.539215441025926268e+01,4.375171034771326362e+01
1.543417137862844157e+01,2.382136461448733655e+02,7.150874193902251541e+00,5.113500173701717699e+01,5.052134129785421379e+01
1.016266291146802914e+01,1.032797174521278407e+02,5.175925446807321251e+00,2.679020423090756964e+01,3.125185243602532381e+01
8.328176242352132164e+00,6.935851952367848128e+01,4.652927144215305510e+00,2.164973100937559991e+01,2.552255712309763069e+01
1.253123559394067676e+01,1.570318655108457335e+02,5.452761446694798231e-01,2.973260739456115020e-01,3.056784071825278915e+01
3.758899062553509030e+00,1.412932216246564820e+01,2.167315907697489052e+00,4.697258243758590801e+00,1.104060990025080180e+01
1.046069349261311565e+00,1.094261083463983875e+00,9.062437502912251475e+00,8.212777349419044981e+01,2.114656333046420755e+01
5.695955282627651606e+00,3.244390658169385233e+01,9.448894780064595267e+00,8.928161256473195806e+01,3.246539568257929176e+01
4.734026737578666655e+00,2.241100915210971323e+01,7.049452460026390810e+00,4.969477998617213643e+01,2.287329667834908520e+01
1.963646842074143350e+01,3.855908920387755643e+02,6.632595050578593554e-01,4.399131710495965408e-01,5.123603903608391619e+01
1.525063552210661655e+01,2.325818838281401497e+02,6.841929376133403018e+00,4.681199758799721877e+01,4.904158536418887593e+01
8.354766292251390780e+00,6.980211979814005474e+01,2.383600355971243978e+00,5.681550656986241066e+00,2.186112019656113148e+01
1.764157092135527449e+01,3.112250245732079748e+02,3.320915947082307085e+00,1.102848272758557613e+01,4.842328039419749786e+01
8.520325114336475991e+00,7.259594005399287653e+01,1.027495733477660211e+00,1.055747482314794983e+00,2.066358228298141952e+01
9.151621530385590120e+00,8.375217663541708646e+01,4.017060428020567286e+00,1.613677448236878220e+01,2.640515667533970046e+01
1.990404442094370197e+01,3.961709843109001099e+02,2.166447856066378019e+00,4.693496313054605906e+00,5.371942807671976539e+01
1.648654879549964747e+01,2.718062911863908653e+02,7.364084730495146225e-01,5.422974391791176574e-01,4.176690199691569916e+01
1.993244218166164217e+01,3.973022513252843169e+02,3.178859859237959107e+00,1.010515000467437652e+01,5.522174267703653072e+01
4.587915821043269560e+00,2.104897158097913845e+01,9.656289916165349041e+00,9.324393494503659952e+01,3.078326658037839536e+01
2.481017853460294464e+00,6.155449589188727089e+00,2.990692510247263680e+00,8.944241690849079163e+00,9.417668675494608621e+00
7.624193208970877933e+00,5.812832208771765607e+01,5.629194256245858341e+00,3.168782797455136091e+01,2.606128561645014230e+01
1.059094789694386129e+01,1.121681773557796049e+02,8.427187149548629463e+00,7.101748325351755398e+01,4.108998641310668631e+01
1.635247407581671908e+01,2.674034084002578879e+02,5.633203362875355502e+00,3.173298012751021346e+01,4.916101451255533306e+01
9.105769899960813873e+00,8.291504547103237144e+01,3.076172379231527643e+00,9.462836506746956644e+00,2.470892740183634118e+01
1.500634937942783154e+01,2.251905216974540735e+02,2.038792358687765649e+00,4.156674281843622865e+00,3.893082538438333984e+01
1.306306530964927859e+01,1.706436752841624127e+02,3.194509130284334475e+00,1.020488858346997496e+01,3.518090860894743344e+01
1.140929290764049320e+01,1.301719646523356460e+02,2.365922307404816571e+00,5.597588364675731398e+00,2.953003498293482920e+01
9.025197287694702197e+00,8.145418608181181241e+01,6.244615223678019689e+00,3.899521929179128676e+01,3.088428033037234854e+01
1.603687195043144342e+01,2.571812619545348184e+02,3.388864085379585944e+00,1.148439978917561710e+01,4.388639034251900028e+01
1.786061994456669133e+00,3.190017448042534731e+00,4.452830247914485451e-01,1.982769721674217667e-01,4.938992820564500619e+00
1.110117672024393443e+01,1.232361245740858777e+02,8.967452485312286115e+00,8.041520407633349521e+01,4.409010707670930884e+01
2.968837643908184276e+00,8.813996955886299389e+00,4.004980578403624314e+00,1.603986943339022986e+01,1.214205180899156744e+01
1.346156215909217302e+01,1.812136557631023379e+02,8.170587570666477006e+00,6.675850124992952317e+01,4.796435747949798412e+01
3.760293414631039610e+00,1.413980656411756343e+01,8.021130209164223146e+00,6.433852983236688772e+01,2.361249579999821790e+01
1.922096226141697173e+01,3.694453902548154360e+02,2.604665138102873811e+00,6.784280481648462313e+00,5.218910494981948034e+01
1.812662004960785467e+01,3.285743544228454880e+02,3.926613032585388741e+00,1.541828990766942376e+01,5.089540685840059808e+01
2.252593835165770386e+00,5.074178986226834276e+00,3.312940815753932178e+00,1.097557684868832872e+01,9.465616079257181070e+00
5.943367501895567173e+00,3.532361726258835688e+01,5.661817185420340515e+00,3.205617384112110813e+01,2.209668456000149206e+01
1.815604771195210532e+01,3.296420685186812989e+02,6.381037272982418074e+00,4.071763667919089613e+01,5.636020856314319616e+01
1.155867249756912862e+01,1.336029099060609440e+02,9.778508273013578389e+00,9.561922404539500064e+01,4.817359617005444505e+01
1.003771750023985110e+00,1.007557726146213639e+00,4.382508159415917426e+00,1.920637776734709234e+01,8.867175304056386764e+00
1.074544332146117753e+01,1.154645521747346208e+02,1.599150279299228483e+00,2.557281615782800444e+00,2.697721506789405410e+01
6.617008976918574703e+00,4.378480780062100308e+01,2.773828261118119975e+00,7.694123222177573496e+00,1.827809012093293362e+01
1.221704378465102536e+01,1.492561588360802602e+02,1.279115053368939936e+00,1.636135319755026130e+00,3.043354568927592751e+01
1.050158252088071897e+01,1.102832354428674364e+02,4.388632041681859164e+00,1.926009119727668306e+01,3.051968469937148498e+01
1.168170220432242168e+01,1.364621663904713387e+02,9.193902264615903874e+00,8.452783885130943986e+01,4.638754374082382270e+01
1.385024534010374175e+01,1.918292959810653997e+02,7.764069491064070405e+00,6.028077506207189629e+01,4.780749128977980433e+01
1.819230587878943872e+00,3.309599931874367851e+00,5.360351665847398195e+00,2.873336998155297550e+01,1.252587964877758964e+01
1.768726374452952754e+01,3.128392987685487014e+02,7.224107606925002756e+00,5.218773071643168748e+01,5.727260474803345147e+01
1.269254265858041109e+01,1.611006391398834978e+02,1.853253128756883195e+00,3.434547159247176573e+00,3.237104186762113045e+01
1.478783326403383924e+01,2.186800126448657124e+02,6.396670499214995864e-02,4.091739347552742281e-03,3.634387524073736842e+01
2.599094446082967913e+00,6.755291939659329614e+00,2.682852450495181174e+00,7.197697271127998953e+00,9.084335621345516643e+00
1.159037281397532659e+01,1.343367419669383196e+02,8.605002631819472114e+00,7.404607029362004766e+01,4.423905105016718409e+01
1.845368886945568576e+01,3.405386328906726590e+02,5.002481012767091784e+00,2.502481628309526940e+01,5.416842300504128360e+01
1.244504637169239203e+01,1.548791791935739752e+02,7.073878820605600026e+00,5.003976156861247659e+01,4.203357406424314036e+01
1.061771345511870468e+00,1.127358390150087875e+00,3.459469933823199561e+00,1.196793222302669335e+01,7.292463850472573839e+00
1.074257568829553655e+01,1.154029324187583256e+02,5.863649672110034849e+00,3.438238747723612221e+01,3.438072039188509876e+01
1.378841649187922869e+01,1.901204293535271006e+02,8.798652144418706911e+00,7.741627955848390741e+01,5.083036235404746606e+01
7.221960813477452668e+00,5.215671799140390874e+01,8.246030503966615299e+00,6.799701907234791065e+01,3.220425932648861789e+01
1.067449889021983012e+00,1.139449265573043935e+00,8.862082447366979920e+00,7.853650530392991413e+01,2.052877166081873739e+01
1.709897707377936271e+01,2.923750169696322700e+02,8.595618066079808273e+00,7.388464993791758673e+01,5.964646642677197974e+01
3.687875192997109863e+00,1.360042343912347107e+01,6.674801270973238942e+00,4.455297200698596782e+01,1.968148190549719700e+01
4.446018868109861799e+00,1.976708377558889751e+01,5.717782696615336668e+00,3.269303896571375390e+01,1.887982340130866987e+01
9.815755141375621662e+00,9.634904899544194734e+01,2.032972396652787950e+00,4.132976765552180964e+00,2.503075981425090291e+01
3.958672803495624226e+00,1.567109036513590503e+01,9.165062348396000758e+00,8.399836784998601047e+01,2.763134290119524650e+01
1.385202569090410840e+01,1.918786157414674278e+02,3.752494035446169995e+00,1.408121148605908246e+01,3.834577206673102268e+01
1.334165719461341659e+01,1.779998166985799344e+02,1.450894650768466132e+00,2.105095287628549361e+00,3.365235640988857568e+01
1.044328839124179709e+01,1.090622724226456768e+02,1.884269136985838866e+00,3.550470180597358194e+00,2.637214552670070944e+01
1.864211894830474137e+01,3.475285988827426991e+02,8.817563192346639767e+00,7.774942065102626998e+01,6.491103824449355386e+01
1.981196557676011949e+01,3.925139800147279061e+02,6.284060524236751100e+00,3.948941667227067143e+01,6.119671267390361891e+01
1.267722343959736087e+01,1.607119941374767507e+02,9.856051194888573619e+00,9.714174515626447715e+01,5.140078649428271973e+01
1.452050450610793320e+01,2.108450511119008013e+02,7.187782010148064060e+00,5.166421022540814789e+01,4.803973253505689200e+01
3.798598842008269472e+00,1.442935316250656541e+01,1.892003643570004945e+00,3.579677787282174339e+00,1.071427673461178820e+01
8.106777927680727913e+00,6.571984836873143365e+01,3.265616377863699071e+00,1.066425032737162581e+01,2.247230972670979554e+01
1.457798025129857677e+01,2.125175082072513248e+02,7.248617671428662312e+00,5.254245814654787949e+01,4.820347518301821310e+01
8.273074428628557797e+00,6.844376050162773595e+01,7.489081906195682592e-03,5.608634779770755625e-05,1.926841137186484332e+01
2.229968806411102289e+00,4.972760877566556381e+00,7.236502950593447281e+00,5.236697495394766833e+01,1.810323381087837546e+01
1.901087846855364916e+01,3.614135001461167462e+02,9.650287860597199341e+00,9.312805579238967368e+01,6.883922497124058282e+01
9.074541489570052022e+00,8.234730324592825923e+01,1.787564576836838670e+00,3.195387116361866120e+00,2.293818332103646540e+01
7.219012410060128282e+00,5.211414017660214171e+01,8.733811398877707077e+00,7.627946155116616467e+01,3.360466152675932250e+01
1.559758769415153790e+00,2.432847418767474679e+00,6.359984046076702313e+00,4.044939706635017984e+01,1.435487543456396864e+01
1.176569580008830762e+01,1.384315976602156297e+02,5.354556564392762397e+00,2.867127600128162257e+01,3.581939550765233093e+01
1.743680621027115052e+01,3.040422108145505717e+02,8.753484525860239174e+00,7.662349134447465815e+01,6.102731924836551514e+01
5.443177747827700586e+00,2.962818399444664053e+01,8.352692114050251249e+00,6.976746555211725820e+01,2.843819495468358483e+01
4.276644718695945535e+00,1.828969004994992176e+01,1.157123486057894945e+00,1.338934761986775301e+00,1.102241583668480729e+01
3.904681464442041339e+00,1.524653733875724448e+01,3.511305828326307665e+00,1.232926862003829704e+01,1.319471287233078982e+01
9.447198077274398642e+00,8.924955151125709563e+01,6.715948867557223423e+00,4.510396919164315221e+01,3.315112477103063782e+01
